"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.COMMANDS","Answer.WritingTexts","Approve","Reject"
"359AP8GAGGL2TCZTM6FJ0Q02CMCC71","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","32N49TQG3GJJX71KASR9PTM1KDPAVW","A2T5CROJ0FWIJY","Approved","Fri Oct 02 14:18:51 PDT 2015","Fri Oct 02 14:19:10 PDT 2015","Fri Oct 02 22:19:10 PDT 2015","2015-10-03 05:22:37 UTC","","","19","100% (58/58)","100% (58/58)","100% (58/58)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block on top of the last block <br> Place a block to the right of the last block <br> Place two blocks above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4"
"359AP8GAGGL2TCZTM6FJ0Q02CMCC71","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","374TNBHA8BWSOH364ZBFMS506CEYQ1","AHKOZVL0KZKAB","Approved","Fri Oct 02 14:27:57 PDT 2015","Fri Oct 02 14:35:51 PDT 2015","Fri Oct 02 22:35:51 PDT 2015","2015-10-03 05:37:39 UTC","","","474","100% (49/49)","100% (49/49)","100% (49/49)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block on top of the last block <br> Place a block to the right of the last block <br> Place two blocks above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3"
"382GHPVPHSSHXPLRRF6B4BCYF78349","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","39U1BHVTDLS40UYAWICK13KAHIJ3TF","A1KF05U5IO9AFG","Approved","Fri Oct 02 14:27:09 PDT 2015","Fri Oct 02 14:27:25 PDT 2015","Fri Oct 02 22:27:25 PDT 2015","2015-10-03 05:27:40 UTC","","","16","100% (38/38)","100% (38/38)","100% (38/38)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 4 2"
"382GHPVPHSSHXPLRRF6B4BCYF78349","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","30JNVC0OR9L62MDHUZ7R0SAXGGZQHS","A312KFQ78WB3A4","Approved","Fri Oct 02 14:11:17 PDT 2015","Fri Oct 02 14:11:55 PDT 2015","Fri Oct 02 22:11:55 PDT 2015","2015-10-03 05:12:38 UTC","","","38","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
"3SX4X51T80ALL3UUJE0U5HW9280OA0","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3FTOP5WARFPE5Z3811GXXZZUG480JC","A312KFQ78WB3A4","Approved","Fri Oct 02 14:26:00 PDT 2015","Fri Oct 02 14:35:44 PDT 2015","Fri Oct 02 22:35:44 PDT 2015","2015-10-03 05:37:39 UTC","","","584","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
"3SX4X51T80ALL3UUJE0U5HW9280OA0","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3HQUKB7LNFFTPTEEB9KXREIWPT5HHP","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:21:54 PDT 2015","Fri Oct 02 14:22:07 PDT 2015","Fri Oct 02 22:22:07 PDT 2015","2015-10-03 05:22:39 UTC","","","13","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
"3W0KKJIARRAOCOG0OOON2995SFQ8KW","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","32RIADZISS5O3Q4Z7WCD13GUTZY4S9","A21YQXPL0SNNR2","Approved","Fri Oct 02 14:06:33 PDT 2015","Fri Oct 02 14:06:49 PDT 2015","Fri Oct 02 22:06:49 PDT 2015","2015-10-03 05:07:36 UTC","","","16","100% (17/17)","100% (17/17)","100% (17/17)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block below the last block <br> Place two blocks below the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place two blocks below the last block","ADD 2 2
ADD 1 2
ADD 1 1
ADD 1 0"
"3W0KKJIARRAOCOG0OOON2995SFQ8KW","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","3A4TN5196KJ28L3YPH6WGNLGC1YCH9","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:08:51 PDT 2015","Fri Oct 02 14:09:07 PDT 2015","Fri Oct 02 22:09:07 PDT 2015","2015-10-03 05:12:36 UTC","","","16","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block below the last block <br> Place two blocks below the last block <br> Place a block below the last block <br> Place a block on the bottom of the last block <br> Place two blocks below the last block","ADD 2 2
ADD 1 2
ADD 1 1
ADD 1 0
ADD 2 0
ADD 3 0
ADD 4 0"
"3W1K7D6QSBI23HDTR1B7GQNJ4UOZB8","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","3PWWM24LHSZWHSA3PKNKRXJVXRY28E","A2T5CROJ0FWIJY","Approved","Fri Oct 02 14:31:02 PDT 2015","Fri Oct 02 14:31:27 PDT 2015","Fri Oct 02 22:31:27 PDT 2015","2015-10-03 05:32:40 UTC","","","25","100% (58/58)","100% (58/58)","100% (58/58)","Place a block in the middle of the grid <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks on the bottom of the last block <br> Place a block below the last block <br> Place two blocks below the last block","ADD 2 2
ADD 2 1
ADD 3 1
ADD 4 1
ADD 4 2"
"3W1K7D6QSBI23HDTR1B7GQNJ4UOZB8","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","3SLE99ER0NE5P1BMH3G85AJ3Q6JBZV","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:35:58 PDT 2015","Fri Oct 02 14:37:19 PDT 2015","Fri Oct 02 22:37:19 PDT 2015","2015-10-03 05:37:41 UTC","","","81","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks on the bottom of the last block <br> Place a block below the last block <br> Place two blocks below the last block","ADD 2 2
ADD 2 1
ADD 3 1
ADD 3 2
ADD 3 3
ADD 3 4
ADD 4 4"
"3LXX8KJXPWA7GKKPR8MU9MLPWQIO9L","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3RWE2M8QWHBAOPUTGZ8PQ6GBPOF0NI","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:38:06 PDT 2015","Fri Oct 02 14:44:39 PDT 2015","Fri Oct 02 22:44:39 PDT 2015","2015-10-03 05:47:36 UTC","","","393","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block below the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 3 3
ADD 4 3
ADD 4 4
ADD 3 4
ADD 3 1"
"3LXX8KJXPWA7GKKPR8MU9MLPWQIO9L","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3B837J3LDOXV4W6XI88Q9WR4LDKRSH","A2T5CROJ0FWIJY","Approved","Fri Oct 02 14:23:37 PDT 2015","Fri Oct 02 14:24:03 PDT 2015","Fri Oct 02 22:24:03 PDT 2015","2015-10-03 05:27:37 UTC","","","26","100% (58/58)","100% (58/58)","100% (58/58)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block below the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 3 3
ADD 4 3
ADD 4 4
ADD 3 4
ADD 3 1"
"38EHZ67RIMTYVRMLSYDR9ZI753YGMP","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3KAKFY4PGU3ERGIZ26DGNWI16143IZ","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:33:22 PDT 2015","Fri Oct 02 14:34:33 PDT 2015","Fri Oct 02 22:34:33 PDT 2015","2015-10-03 05:37:38 UTC","","","71","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block above the last block <br> Place two blocks above the last block <br> Place two blocks to the left of the last block <br> Place a block above the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4"
"38EHZ67RIMTYVRMLSYDR9ZI753YGMP","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:29 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:29 PDT 2015","","","3OJSZ2ATDSXKGBO7XYXCB4QC6HJ75X","AJPQEZBVJXVE9","Approved","Fri Oct 02 14:31:17 PDT 2015","Fri Oct 02 14:31:29 PDT 2015","Fri Oct 02 22:31:29 PDT 2015","2015-10-03 05:32:41 UTC","","","12","100% (28/28)","100% (28/28)","100% (28/28)","Place a block in the middle of the grid <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block above the last block <br> Place two blocks above the last block <br> Place two blocks to the left of the last block <br> Place a block above the last block","ADD 2 2
ADD 1 2
ADD 0 2"
"36MUZ9VAE63X7JKH9AO0Q6A1J9RDEN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","3WLEIWSYHOIPA3BWSOHQ4ACU0AO2HT","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:32:25 PDT 2015","Fri Oct 02 14:32:40 PDT 2015","Fri Oct 02 22:32:40 PDT 2015","2015-10-03 05:37:36 UTC","","","15","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place two blocks above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place two blocks above the last block <br> Place a block above the last block","ADD 2 2
ADD 1 2
ADD 0 2"
"36MUZ9VAE63X7JKH9AO0Q6A1J9RDEN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:22 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:22 PDT 2015","","","3B4YI393V9X75B6AXX8VZ6W07F2SS5","A3GLUDQZGEJL5G","Approved","Fri Oct 02 14:18:45 PDT 2015","Fri Oct 02 14:19:57 PDT 2015","Fri Oct 02 22:19:57 PDT 2015","2015-10-03 05:22:37 UTC","","","72","100% (11/11)","100% (11/11)","100% (11/11)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place two blocks above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place two blocks above the last block <br> Place a block above the last block","ADD 2 2
ADD 1 2
ADD 0 2"
